sample_id,class_id,class_name,macro_class,season,confidence,split,source,notes,scl,x,y,B04,B03,B02,B05,B06,B07,B08,B8A,B11,B12
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728880.0,7390860.0,4160.0,7742.0,7824.0,3144.5,1336.5,1298.0,1309.0,1137.5,1083.5,1076.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728900.0,7390860.0,5260.0,8252.0,8128.0,3909.0,1689.5,1475.5,1660.5,1272.5,1106.0,1117.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728600.0,7390840.0,2855.0,6520.0,6584.0,2146.5,1137.0,1161.0,1131.5,1107.0,1152.0,1142.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728620.0,7390840.0,2856.0,6576.0,6666.0,2195.0,1120.5,1142.5,1116.0,1092.5,1116.0,1111.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728640.0,7390840.0,2835.0,6626.0,6748.0,2154.5,1119.0,1127.5,1122.5,1098.5,1094.5,1097.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728660.0,7390840.0,2836.0,6586.0,6700.0,2163.5,1116.5,1136.0,1109.0,1081.5,1090.0,1094.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728680.0,7390840.0,2843.0,6636.0,6716.0,2157.5,1103.5,1124.0,1108.0,1071.5,1084.0,1086.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728700.0,7390840.0,2866.0,6708.0,6808.0,2175.5,1106.5,1115.0,1094.0,1071.0,1083.0,1080.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728720.0,7390840.0,2907.0,6774.0,6872.0,2205.5,1111.5,1108.5,1099.0,1065.5,1082.5,1069.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728740.0,7390840.0,2974.0,6796.0,6942.0,2223.5,1102.5,1119.5,1103.5,1062.0,1068.0,1069.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728760.0,7390840.0,3002.0,6894.0,6980.0,2263.5,1113.0,1129.5,1112.0,1072.5,1069.0,1068.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728780.0,7390840.0,3073.0,6954.0,7064.0,2325.5,1129.0,1133.5,1118.0,1076.5,1069.5,1073.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728800.0,7390840.0,3204.0,7074.0,7188.0,2409.0,1144.5,1145.5,1130.0,1081.5,1069.0,1063.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728820.0,7390840.0,3369.0,7208.0,7344.0,2566.0,1171.5,1156.5,1145.5,1093.5,1068.5,1067.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728840.0,7390840.0,3629.0,7348.0,7458.0,2750.5,1214.5,1191.5,1187.5,1101.5,1071.0,1070.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728860.0,7390840.0,3943.0,7574.0,7666.0,3003.0,1285.5,1237.0,1247.0,1134.0,1078.5,1073.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728880.0,7390840.0,4718.0,8066.0,8156.0,3503.5,1424.0,1365.5,1468.0,1149.0,1103.5,1081.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728580.0,7390820.0,2878.0,6500.0,6552.0,2181.0,1146.5,1147.5,1133.5,1113.5,1145.0,1149.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728600.0,7390820.0,2884.0,6568.0,6660.0,2207.0,1131.0,1157.5,1119.0,1092.5,1124.0,1122.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728620.0,7390820.0,2877.0,6626.0,6706.0,2195.0,1122.5,1127.0,1111.0,1075.5,1100.5,1102.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728640.0,7390820.0,2874.0,6626.0,6698.0,2182.5,1119.5,1127.0,1108.0,1066.5,1087.0,1091.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728660.0,7390820.0,2858.0,6662.0,6732.0,2178.0,1102.5,1118.5,1110.0,1070.0,1087.0,1085.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728680.0,7390820.0,2890.0,6690.0,6806.0,2178.5,1103.0,1116.5,1100.5,1067.5,1079.5,1085.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728700.0,7390820.0,2919.0,6754.0,6858.0,2210.0,1107.0,1117.0,1101.0,1066.5,1075.5,1078.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728720.0,7390820.0,2982.0,6814.0,6906.0,2247.5,1114.5,1115.0,1102.5,1062.5,1073.0,1070.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728740.0,7390820.0,3038.0,6888.0,6946.0,2292.5,1111.0,1125.0,1107.0,1070.0,1065.5,1067.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728760.0,7390820.0,3119.0,6944.0,7032.0,2342.5,1121.5,1133.0,1108.5,1078.5,1070.5,1072.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728780.0,7390820.0,3181.0,6992.0,7080.0,2404.5,1129.0,1136.5,1123.5,1081.5,1070.5,1069.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728800.0,7390820.0,3307.0,7154.0,7224.0,2497.5,1152.5,1150.5,1145.0,1088.5,1074.0,1060.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728820.0,7390820.0,3410.0,7220.0,7380.0,2619.5,1177.0,1170.0,1162.5,1101.0,1072.0,1066.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728840.0,7390820.0,3734.0,7438.0,7532.0,2818.0,1235.5,1204.0,1210.0,1112.0,1076.0,1072.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728560.0,7390800.0,2860.0,6452.0,6552.0,2160.5,1137.5,1159.5,1134.5,1103.5,1139.5,1132.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728580.0,7390800.0,2880.0,6544.0,6642.0,2207.0,1135.5,1158.0,1120.5,1102.0,1116.0,1112.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728600.0,7390800.0,2918.0,6608.0,6698.0,2205.0,1118.5,1135.5,1108.0,1091.0,1107.0,1099.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728620.0,7390800.0,2886.0,6650.0,6716.0,2208.5,1114.5,1129.0,1106.5,1091.5,1093.5,1090.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728640.0,7390800.0,2850.0,6666.0,6740.0,2175.0,1108.5,1126.5,1101.0,1072.5,1084.0,1087.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728660.0,7390800.0,2890.0,6698.0,6794.0,2185.0,1101.0,1119.5,1101.0,1070.5,1078.0,1087.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728680.0,7390800.0,2914.0,6772.0,6842.0,2202.0,1103.5,1115.5,1099.5,1075.0,1076.5,1081.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728700.0,7390800.0,2983.0,6870.0,6960.0,2244.5,1111.5,1116.0,1093.0,1066.0,1076.5,1070.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728720.0,7390800.0,3034.0,6914.0,6962.0,2281.0,1117.0,1120.0,1094.5,1066.0,1069.0,1067.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728740.0,7390800.0,3126.0,6960.0,7056.0,2353.5,1113.5,1130.5,1109.0,1067.0,1065.0,1069.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728760.0,7390800.0,3248.0,7046.0,7110.0,2438.0,1124.0,1132.5,1118.5,1075.0,1067.5,1073.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728780.0,7390800.0,3362.0,7166.0,7250.0,2531.5,1150.5,1147.5,1130.5,1084.0,1070.0,1065.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728800.0,7390800.0,3488.0,7252.0,7354.0,2615.5,1175.0,1164.0,1157.0,1085.0,1070.0,1068.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728820.0,7390800.0,3604.0,7344.0,7472.0,2738.5,1206.0,1200.5,1191.5,1108.0,1068.0,1069.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728540.0,7390780.0,2852.0,6470.0,6568.0,2172.5,1136.5,1164.0,1136.0,1103.5,1142.0,1120.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728560.0,7390780.0,2819.0,6538.0,6590.0,2186.0,1137.5,1137.5,1115.5,1100.0,1117.5,1108.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728580.0,7390780.0,2867.0,6594.0,6684.0,2182.0,1110.5,1135.0,1121.0,1087.5,1098.5,1092.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728600.0,7390780.0,2857.0,6596.0,6694.0,2180.0,1107.0,1125.0,1104.0,1088.5,1097.0,1085.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728620.0,7390780.0,2856.0,6664.0,6768.0,2183.0,1103.5,1119.0,1101.0,1082.0,1086.5,1078.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728640.0,7390780.0,2888.0,6710.0,6812.0,2171.0,1103.5,1129.5,1097.0,1068.5,1082.0,1080.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728660.0,7390780.0,2931.0,6752.0,6882.0,2183.0,1106.5,1127.0,1104.5,1071.0,1072.5,1080.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728680.0,7390780.0,2946.0,6828.0,6932.0,2228.0,1106.0,1121.5,1094.5,1068.0,1076.0,1070.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728700.0,7390780.0,3014.0,6898.0,7006.0,2272.0,1110.0,1120.5,1104.0,1067.0,1070.0,1069.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728720.0,7390780.0,3056.0,6942.0,7014.0,2317.5,1113.5,1121.5,1110.0,1069.0,1064.0,1065.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728740.0,7390780.0,3141.0,7000.0,7118.0,2386.5,1122.5,1129.5,1113.5,1060.5,1067.5,1066.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728760.0,7390780.0,3325.0,7148.0,7198.0,2501.5,1149.5,1144.0,1136.0,1068.5,1067.0,1069.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728780.0,7390780.0,3458.0,7220.0,7360.0,2622.5,1178.0,1162.5,1150.0,1085.5,1069.5,1067.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728800.0,7390780.0,3636.0,7334.0,7470.0,2764.0,1213.5,1188.0,1183.5,1094.5,1072.5,1069.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728520.0,7390760.0,2860.0,6486.0,6602.0,2181.5,1151.0,1159.0,1131.0,1109.0,1141.0,1130.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728540.0,7390760.0,2829.0,6496.0,6610.0,2194.0,1128.5,1141.5,1124.0,1094.5,1109.0,1110.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728560.0,7390760.0,2857.0,6600.0,6702.0,2179.0,1116.5,1135.5,1106.5,1088.5,1103.5,1100.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728580.0,7390760.0,2848.0,6600.0,6718.0,2177.0,1113.0,1136.5,1109.0,1090.5,1091.0,1074.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728600.0,7390760.0,2856.0,6646.0,6738.0,2167.0,1103.5,1129.0,1098.0,1077.0,1090.5,1078.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728620.0,7390760.0,2884.0,6766.0,6846.0,2176.0,1102.0,1119.5,1102.5,1078.0,1082.0,1071.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728640.0,7390760.0,2921.0,6796.0,6910.0,2210.0,1104.0,1125.5,1097.5,1071.5,1077.5,1076.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728660.0,7390760.0,2965.0,6844.0,6974.0,2237.5,1107.5,1126.0,1098.0,1070.0,1070.0,1072.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728680.0,7390760.0,3002.0,6922.0,6994.0,2274.5,1103.0,1115.5,1100.5,1062.0,1070.0,1070.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728700.0,7390760.0,3051.0,6968.0,7022.0,2317.5,1112.0,1129.0,1111.5,1062.5,1066.5,1070.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728720.0,7390760.0,3144.0,6944.0,7120.0,2369.0,1117.5,1124.0,1110.0,1066.0,1066.0,1065.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728740.0,7390760.0,3292.0,7084.0,7224.0,2460.0,1133.0,1132.5,1128.0,1073.0,1069.0,1065.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728760.0,7390760.0,3440.0,7194.0,7314.0,2596.0,1171.0,1165.0,1149.0,1079.0,1069.0,1072.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728780.0,7390760.0,3609.0,7310.0,7454.0,2715.5,1201.5,1182.0,1184.0,1094.0,1075.5,1071.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728500.0,7390740.0,2830.0,6506.0,6580.0,2197.0,1146.5,1151.0,1121.0,1107.5,1141.0,1152.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728520.0,7390740.0,2855.0,6608.0,6678.0,2186.0,1123.5,1139.5,1124.0,1089.0,1110.5,1126.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728540.0,7390740.0,2842.0,6592.0,6712.0,2173.5,1118.5,1132.5,1111.0,1081.0,1099.0,1114.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728560.0,7390740.0,2851.0,6598.0,6744.0,2179.5,1114.0,1129.0,1100.5,1078.0,1095.5,1105.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728580.0,7390740.0,2863.0,6674.0,6816.0,2178.5,1106.5,1133.0,1101.5,1067.0,1084.5,1100.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728600.0,7390740.0,2858.0,6708.0,6852.0,2161.0,1104.5,1127.5,1104.0,1068.5,1080.0,1080.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728620.0,7390740.0,2899.0,6802.0,6874.0,2197.0,1104.0,1119.5,1104.0,1073.5,1073.5,1082.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728640.0,7390740.0,2941.0,6806.0,6896.0,2233.5,1113.0,1124.0,1096.0,1070.0,1071.0,1073.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728660.0,7390740.0,3021.0,6886.0,6990.0,2282.5,1109.0,1119.0,1106.0,1074.5,1066.0,1058.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728680.0,7390740.0,3068.0,6928.0,7040.0,2325.0,1113.0,1121.0,1105.5,1060.5,1065.5,1068.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728700.0,7390740.0,3139.0,7022.0,7122.0,2376.0,1126.0,1129.0,1114.0,1057.5,1063.0,1068.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728720.0,7390740.0,3255.0,7074.0,7224.0,2449.5,1135.0,1129.5,1121.5,1060.5,1065.5,1068.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728740.0,7390740.0,3412.0,7172.0,7350.0,2564.5,1165.5,1156.5,1144.0,1082.5,1071.5,1070.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728760.0,7390740.0,3635.0,7330.0,7430.0,2748.0,1209.0,1185.5,1180.0,1101.0,1075.0,1067.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728480.0,7390720.0,2886.0,6526.0,6650.0,2219.0,1142.5,1168.0,1121.0,1107.5,1131.5,1131.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728500.0,7390720.0,2910.0,6632.0,6732.0,2214.5,1131.0,1137.0,1121.0,1095.5,1112.0,1119.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728540.0,7390720.0,2839.0,6666.0,6792.0,2152.0,1109.0,1127.0,1103.5,1074.0,1091.0,1104.5
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,5,728560.0,7390720.0,2854.0,6700.0,6774.0,2168.5,1112.0,1126.0,1102.5,1078.0,1087.0,1113.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728580.0,7390720.0,2900.0,6730.0,6824.0,2182.0,1106.0,1117.5,1099.0,1074.5,1087.0,1108.0
agua_humedad_001,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,728600.0,7390720.0,2946.0,6792.0,6890.0,2212.5,1109.0,1121.5,1108.5,1075.0,1083.5,1089.0
